months_active,bill_payment_ratio,qr_transaction_consistency,airtime_topup_frequency,psychometric_score,network_trust_score,avg_transaction_value,transaction_volatility,days_since_last_transaction,community_fraud_flag,risk_band
38,0.4594109179741282,0.8286945958347869,0.3545514942473761,3.1053584207575096,0.7076773119277807,12730,0.40809454256204714,11,0,2
5,0.3873602713099055,0.4394744512976977,0.1771181528731192,1.619804454674537,0.02259718421436312,2078,0.9917580787316634,46,1,0
9,0.6547366048077172,0.20559965262785207,0.2979066813756799,3.7819949432313416,0.6488251691877368,13709,0.29826592012560055,29,0,1
13,0.2768141951857246,0.6308869198946773,0.22997040118346432,3.609204857355295,0.3918402228789333,4818,0.7749291804652865,6,0,1
44,0.9848803097942598,0.6662082041469158,0.5510968098468595,4.185623983306845,0.4279003518640393,43312,0.042670668242162424,17,0,3
8,0.6257551532051617,0.5580306953638694,0.7922870530349393,4.004691405063912,0.6889722637351605,27218,0.4799694273868974,6,0,2
33,0.7822476922465252,0.9290335503646696,0.7016306805619159,4.3081515907439965,0.6274162757314584,42919,0.3660613034214779,5,0,3
18,0.735648730153296,0.5360525335068823,0.40462262525143755,2.5668083831782535,0.6490989396439287,10086,0.36230716539309415,42,1,1
13,0.26013998688371,0.5540736672992785,0.5761182624879555,3.220605541117191,0.3282781118441781,9843,0.8314077781017999,19,0,1
14,0.19410759120120594,0.45381964665477204,0.3731381006116119,2.975431737489342,0.08866578891058349,3301,0.8830432964968615,29,1,0
9,0.6746095723470524,0.3680798324925494,0.6206295320888239,3.320619990539064,0.26557017100492386,15459,0.38869082053760623,35,0,1
7,0.7200880316505283,0.4324354650771718,0.251576968594984,1.8626839457682387,0.19562528464112264,17726,0.7868284628533677,27,0,1
31,0.48960002738644653,0.5885964810903488,0.49402552709838093,3.9175985298123077,0.5602280460696916,24588,0.24134545442102118,11,0,2
33,0.5072873987901672,0.4630779437705289,0.5581746364656403,4.496390108955572,0.5518099689868007,22338,0.15622329412256947,5,1,2
38,0.956011161699046,0.7258386227237643,0.8346952007296806,3.07604369647491,0.6338556324558953,31308,0.4781600466937638,9,0,3
2,0.14065277972545218,0.3518767540807545,0.13191322961613175,1.3370425521649563,0.40641863004103196,324,0.7930653824288239,13,0,0
15,0.7402386840792865,0.5057531673385445,0.6120068519611639,3.218929243707887,0.47158692860364176,2731,0.5587762632879718,15,0,2
39,0.8749436157117496,0.7733043947548244,0.7485017496135342,3.0698265051048717,0.5060482843540572,19177,0.6024310317571827,4,0,2
17,0.5055645336740562,0.5057571488500396,0.5226976060898342,2.6069174252096365,0.7189366350596813,15426,0.31177787356198916,15,0,2
12,0.48967187002147805,0.33151171916220085,0.31725956677358647,2.238520427575443,0.011724998757781546,5920,0.9269240045361061,10,1,0
7,0.46487269053783337,0.4651237631831213,0.18540735069288225,2.9499700207885233,0.3301890607782848,795,0.4447471954991675,19,0,1
16,0.40552085252849196,0.6050346541146138,0.4850927337056038,2.6222801912912495,0.30421054441434003,17088,0.27406994697310927,41,0,1
20,0.6022930160666751,0.666340951180251,0.46437261291403553,2.7680602642922927,0.6073478717606073,15919,0.6263946817139028,34,0,1
1,0.5439749777501336,0.46903968163812504,0.4145162119163249,1.1355145655572039,0.25359821143519706,7327,0.8894160263466794,11,1,0
29,0.9778268531494976,0.8396117459109306,0.5897486617119168,3.116909228217108,0.9624119765295187,7033,0.19256005995125003,17,0,3
32,0.6352439419878353,0.6486770392948293,0.5610768849755535,4.271844228886851,0.45551833363016847,21689,0.12703394579859073,16,0,2
35,0.8378067260955664,0.6770396111142521,0.7923353502212944,3.510826969370439,0.4410045613193563,15991,0.4397482853640632,15,1,3
12,0.3465074927028493,0.565353442181443,0.3996057517666334,1.8087483639156101,0.2031529106564757,14751,0.48327707137684156,15,0,1
30,0.673182592248153,0.6618688563532945,0.5476307539773131,4.860637769675647,0.5293179212747992,4307,0.2221826746207572,19,0,3
3,0.31079367476676345,0.5208099993572044,0.5781338267620406,2.9133063188668595,0.4263737237983517,8539,0.7388777035959856,14,0,1
10,0.1641150070284344,0.06655076929930703,0.05772694812719918,2.6708360094484016,0.3129437346607124,4815,0.5675802335280737,51,0,0
2,0.638195684326363,0.4529916645785317,0.3744777187391187,3.492337332575522,0.22415086740387355,12163,0.3414441520227288,43,0,1
12,0.737644009080944,0.41554678613247764,0.5513077470525316,3.706808424440492,0.5912844546074056,23251,0.13645960309560265,9,1,2
6,0.4344412607779446,0.24554220744002575,0.32766985410977345,2.354258897584434,0.5394942529498044,13681,0.2557513840866367,16,0,1
14,0.8355523214291845,0.7787661335914032,0.4357592209327372,4.36615530613229,0.449506339804673,9960,0.10885952020213534,4,0,2
5,0.3784225314899452,0.42859879361227704,0.19086789602621992,1.0494287587769666,0.4078333808582224,12775,0.7795476185321717,63,1,0
2,0.17031040090925365,0.18485136100464267,0.38706628993299047,2.2492711173763524,0.2506530693102042,5317,0.7614185044764833,73,0,0
1,0.14097199229352023,0.1457281356866853,0.2600582141258533,1.4280793835399315,0.42264315767925786,11556,0.8710588053706152,83,1,0
12,0.5755252535044763,0.7583695382292178,0.6049331745145236,3.1127975967239156,0.43739890538395026,9507,0.11346414619725997,6,0,2
12,0.25151185366762596,0.2527729689840821,0.11574615543823281,2.0304355925425854,0.33819887535706183,7887,0.6106457432459429,41,1,0
19,0.39732445153125023,0.404110911294116,0.30478467611911575,3.2038615388853113,0.4616287548365656,15009,0.5487628320373638,6,0,1
43,0.8941746550227122,0.8159371115632774,0.5486966962767761,4.3173842924148875,0.9950455703007033,47695,0.24077467013792714,17,0,3
9,0.2955330910410905,0.4440300781348314,0.21629109009058958,2.731709530199879,0.33322832316998985,19766,0.26892077687873445,12,1,1
25,0.8628307473396598,0.7748773585428974,0.6178960469796049,4.729320784280835,0.9062423958440345,18996,0.1229037196530765,13,0,3
7,0.5372142415015723,0.6930901558043475,0.2014164080320787,3.464201894041649,0.3390859072264656,13735,0.2871826041876462,26,0,1
21,0.3080903875059455,0.23396310211141313,0.15551404213445016,3.487101164664553,0.236819656312706,8577,0.3109339620575073,12,0,1
11,0.21008386212913877,0.4645354574208553,0.4303222203634593,1.5317569707701957,0.1630855135020963,735,0.6133799930844135,59,1,0
37,0.8225589802201317,0.7328585650619756,0.9129603828999483,3.9137172897607373,0.6075522685010166,20154,0.41165471491035893,16,0,3
29,0.6746456457973404,0.8430220889174291,0.7398906634282524,4.88175071267613,0.8489151435873985,12168,0.32223513856051683,4,0,3
14,0.33457345131276806,0.4307224672828941,0.2107374693203854,1.0636040816393408,0.1698512786234884,6206,0.9764450930372014,56,1,0
28,0.8437960683210303,0.7517222793542195,0.615026841515717,3.725888543691984,0.5420705855868313,33373,0.3440222219180069,2,0,3
17,0.492915137195995,0.7018589905543242,0.4317341398454698,4.137186460746216,0.656950466698299,5109,0.11670876897495439,23,0,2
9,0.5040059813800979,0.7223969108789914,0.38796690339732726,4.2883643172331425,0.6198876007852112,12147,0.4079036338855345,8,0,2
39,0.6766701328597071,0.8499045084173005,0.8126523301069739,3.0006650122409786,0.6178604419804062,27323,0.31045429510885403,10,0,3
14,0.3477112933191745,0.42748015869650546,0.6488921939100324,3.7686183296632043,0.42122290303860344,6912,0.5558661068221075,15,0,1
3,0.4062029488398159,0.6996675614155576,0.47969953995268566,1.815019784761378,0.19642254326531025,6499,0.8206544077402458,17,0,1
37,0.4677179307099808,0.8183612237739551,0.6495427252816819,3.758293667940638,0.5868139289714539,5044,0.6429679501571277,13,0,2
33,0.5273716412211573,0.5626934921672554,0.3952058973564358,3.3762233020665904,0.5880796649129831,14150,0.5018762535814271,7,0,2
10,0.7448351748802955,0.8815784540554037,0.9676009076497298,3.5555052474985223,0.4996205880497173,31226,0.47453559815742197,13,0,3
22,0.6620953086143638,0.6878066848211459,0.5429979752276196,3.755727652004203,0.7857581784020695,25365,0.5587613707964788,19,0,2
36,0.49954048439939847,0.6507984682674826,0.7393825516404611,2.968205329941281,0.6946896628017885,25035,0.42372235354208987,4,0,2
6,0.15703074680675747,0.4418799994171911,0.0005236489475902939,1.7266469671475029,0.3290553652187578,3021,0.6292650821831962,47,1,0
40,0.7962811111004526,0.9836299178256112,0.8944034909353722,3.5490805080002508,0.7787023875740238,20373,0.23798386550582795,8,0,3
13,0.7973729683366879,0.7433747753098671,0.6526899545870555,3.3638370622916574,0.5863414079283447,18344,0.1188436175364274,19,0,2
5,0.1598664438796575,0.28740261243614035,0.14426428769628027,2.577419045627246,0.10026307908012831,2628,0.5503972208268803,38,0,0
7,0.4720773058161257,0.5110516682845163,0.5297445255638845,3.6192337112894477,0.5193057179698218,28275,0.16104714765699588,14,0,2
29,0.872825512567799,0.9662054709167656,0.8880001035177147,3.4869559368097347,0.5523849247432149,40772,0.20138219923112594,5,0,3
8,0.5218812279593279,0.5630530341847092,0.42393540531860985,3.255608577514298,0.49546028503559747,15119,0.7140353347772634,40,0,1
9,0.1886112851690009,0.17391390189305733,0.03358085463859631,2.0283410934152037,0.020033483135219975,936,0.724597912848838,85,0,0
21,0.6960560078455407,0.42397120858858217,0.21352813267883716,3.5977482416156947,0.46599567206573445,5126,0.26157947933619086,30,1,1
13,0.6444289791230724,0.7288837663733347,0.6460772686017318,3.7611120618183906,0.3517564735030655,3391,0.43437764295778813,4,0,2
49,0.9886531930320865,0.7370097028714173,0.5868767376537833,4.194093833791383,0.42990521666976494,6744,0.055488762292574045,18,0,3
8,0.15252761807859277,0.15829722670488983,0.18236555125744847,2.38415018381642,0.3916199094079577,11791,0.885476335214853,22,1,0
28,0.8155712848954719,0.623801575133361,0.7124732207145099,2.8273513274594557,0.42738379316431,20125,0.4519760118130137,22,0,2
54,0.9922652340639948,0.7089207418881198,0.8785296338056117,4.348607612818097,0.8524646081896985,14172,0.11957938889112152,9,0,3
22,0.6313915701403559,0.6192306845852034,0.5298461009385891,4.251525077718311,0.5509201212778192,10741,0.4658160979624887,24,0,2
10,0.913684663633773,0.6928940843132005,0.4026423708733659,4.206931106405106,0.7778197308617107,8922,0.36830256056003463,5,0,2
2,0.4514640149682788,0.05827418171677701,0.004447479498957646,1.950794743727766,0.2659607946878948,11671,0.46168863173863217,13,1,0
14,0.7655608541425564,0.7140258217739262,0.7563625430717653,3.343659671045307,0.6356107781731588,29615,0.20170931032504963,5,0,2
29,0.6365655472791176,0.6550512792412937,0.6471747135781214,3.7642448568980464,0.4940493676720786,18571,0.11084916055474653,6,0,2
54,0.9686649474411455,0.6540005109684828,0.7065155873238484,4.912444381297897,0.8090016894409721,37919,0.47742349651923405,4,0,3
11,0.3060043230449764,0.4831667169028218,0.3689909136370966,2.612833348037582,0.29124411052270954,12064,0.4832435122658469,55,1,0
21,0.7440353687088576,0.6560074154641796,0.8143824091029725,3.837161243247871,0.7910007512238555,11556,0.15499996858589465,10,0,3
7,0.42413730768159574,0.22198582081072743,0.23083616777685576,3.735696816606234,0.24052518023607375,11537,0.6728944992344297,10,0,1
2,0.13605670074300713,0.011455029945579676,0.20259297725180378,1.6840376499557403,0.17904500076397284,8849,0.6787447402241521,66,0,0
7,0.7396724302580604,0.9369256141192727,0.7945542672354474,3.2182192635314992,0.6930364780389637,48714,0.3164531653392171,9,0,3
10,0.06145030504583436,0.3322567164911341,0.14730013158742342,1.1416070274258434,0.19813052070391327,10705,0.8407120947084599,37,1,0
12,0.617588523196885,0.6463311480207183,0.5939121813498709,4.246621746515457,0.44902878589740475,23814,0.2581525216839938,24,0,2
29,0.7410089807942375,0.4359808208656063,0.7386005613492395,4.3056586140719295,0.6632483731687113,27004,0.2878393414817501,16,0,2
25,0.8296641590423375,0.6880388856324389,0.6018506246381371,4.537199609577017,0.45330414705253863,10461,0.03819247249572799,2,0,3
37,0.8588707814619139,0.8042112939920856,0.4244390684577842,3.3872914975971447,0.6271149889999372,18611,0.5423675921255342,6,0,2
16,0.7262175985951467,0.44913620059994047,0.36548144380405617,2.965207724297512,0.33657125473914196,24891,0.5194141120353541,17,0,2
28,0.47008761484911715,0.5422935461171935,0.46820138089871804,4.025695804692958,0.7572208647436691,6853,0.46614348939142736,12,0,2
8,0.7454262083042231,0.6178845454824621,0.5248839255231963,4.2750838154528275,0.7039690150071417,14696,0.2532123742631127,4,0,2
28,0.8376812707189387,0.8288342699622337,0.3942552147155959,3.882211740107702,0.335050740133721,17942,0.5457004198676905,6,0,2
11,0.47781322377586466,0.6161328690119636,0.6877448736891819,3.3067286100527067,0.5043965086355863,5573,0.4689546744267644,4,1,2
4,0.3405376549961105,0.2843928413270875,0.3154180363422444,1.412456274860311,0.24202272560703686,4723,0.5232539539571577,15,1,0
16,0.5734733541686527,0.48475593467221056,0.253073080140082,3.073682242353252,0.574771879777061,19553,0.7110189956155603,31,0,1
10,0.48035079925729474,0.15007993822298915,0.1801463324975048,1.4101627155327499,0.029858027394591407,9815,0.5478178911744638,22,0,0
35,0.6991293538743143,0.6466986144115399,0.4768088076784216,3.5708266710229353,0.6961953876794068,24993,0.29000363330754786,8,0,2
20,0.6763711896021449,0.7918328407017001,0.5001187617879423,3.0350319817241243,0.9954492402936821,10851,0.48576652119529434,11,0,3
9,0.6275469836490732,0.6381016811124924,0.5391978071766058,2.2628875788487868,0.37207210111005984,4260,0.7664371356328508,12,0,1
2,0.4271328606638129,0.5467334529820136,0.26061075709114956,2.155040860773967,0.31159489241589666,13784,0.6667645669760369,35,0,1
27,0.8193848798181893,0.49257787297101485,0.5535650416429566,2.7058101766840013,0.34121663600949537,9126,0.12232779191630538,12,0,2
38,0.6818507318679656,0.8441618668031831,0.8009276918310042,4.621371855972533,0.843576841098864,16283,0.0002213907186039421,0,0,3
13,0.7168188609026211,0.8947289901579651,0.6919819449598629,4.6617543826834105,0.590153486406967,10156,0.36701488129465315,18,0,3
46,0.8027175410622946,0.6302013455215557,0.8609438139634675,4.079465237519885,0.7269086554507094,25967,0.2911043798841156,18,0,3
24,0.447314534953016,0.35686762942232697,0.585445895233903,2.860838287365059,0.16117339421342866,11917,0.2741468623715504,37,1,1
9,0.7746413681032337,0.6962653998373399,0.46729774467482144,3.8167991907540837,0.44667431333504476,26209,0.40724228527640427,11,0,2
44,0.9736251655782586,0.9915725742463845,0.8745808195506415,3.423964981804477,0.4969718867715229,29167,0.28064677147420136,13,0,3
56,0.7648534336161562,0.8140146928179642,0.9518619835876352,4.219663610997389,0.7348253950893802,34259,0.1530686704397966,0,0,3
18,0.8243476629849029,0.6960220996704525,0.6804575159008831,4.425915989297259,0.6671549944915538,5967,0.3989468056162917,11,0,2
37,0.6702523642151976,0.9221259869431621,0.9122570234484169,4.796523254585412,0.6384288342911899,11767,0.4049300936802931,8,0,3
23,0.7656462391812953,0.6443849982023676,0.44129292916140556,3.516337612687926,0.6378220319324442,3203,0.3193627765708339,10,0,2
17,0.27472371833967363,0.5592207373677707,0.6238012508038611,2.171193331420125,0.20696909156399265,16524,0.7997625024061188,10,0,1
11,0.29847569631335735,0.47274407402848095,0.30847264431779275,2.7826208695315575,0.2429508557781335,2403,0.33900350843182786,19,0,1
3,0.15467261393183457,0.3662322395887258,0.312348389503801,2.388493924659156,0.17040359731796303,10714,0.9593575907458235,88,1,0
24,0.6364748765340988,0.7447206148290466,0.4326038513976198,2.6973704555198412,0.5024299448090721,10252,0.642337114115281,5,0,2
22,0.5486746504889266,0.6608637102655329,0.5258994722593543,1.7994355031618454,0.4964041969245503,18819,0.7108194725524495,30,0,1
5,0.2761743834048012,0.3887727114977786,0.1841758574252831,3.3792953779151937,0.28327506022714344,8984,0.4586438693775554,5,0,1
11,0.028148854617515193,0.2169896755935824,0.2724235236056954,2.048473313126321,0.22809619981449136,12278,0.6614961467917755,59,1,0
6,0.5795021865562,0.8436685921852278,0.6340026625515056,2.9017543602804565,0.4603665461723365,16166,0.1291752346583656,23,0,2
20,0.7291255861162516,0.362375304483601,0.20590018561696857,2.275857921537854,0.16381487790420754,2220,0.8332939057208499,16,0,1
24,0.9317656336317767,0.6361347842310431,0.6795755148331157,3.9986676699572365,0.6613032726388957,22840,0.08894406202451172,3,0,3
13,0.5951370694143192,0.850660948068291,0.7361625162619945,4.284475831076213,0.6886662570410966,26439,0.13066227915868042,23,0,2
10,0.3902951079871845,0.6929801510576749,0.5247633044039549,2.1684957575403474,0.2557351600248733,2922,0.745023346374017,17,0,1
24,0.7413852254908572,0.5601572275041725,0.3716355358189026,3.880342141208664,0.5034113236992325,10988,0.5240711036346701,1,0,2
11,0.6248965011635984,0.6286347290593141,0.4365558634192618,3.467427664781426,0.7166048439789008,21333,0.35785042690838276,6,0,2
3,0.1405265533314851,0.08870620862561812,0.07903972464248989,2.2013558459104106,0.22118031918217954,12494,0.8642954781353984,78,1,0
9,0.5645869107237844,0.7045871045159319,0.665514898984994,3.506087495114043,0.6295173405495007,16716,0.5654580350675531,10,0,2
19,0.5894515104298534,0.3024007624695835,0.5823295569449458,3.7295041131655977,0.2567307580694844,3872,0.6261121727521199,35,0,1
29,0.6367175922350161,0.42740528219581303,0.6664399031489692,3.822700279753991,0.34999262374188833,24394,0.48662115173929865,2,0,2
17,0.6651902741543605,0.9202999085944484,0.862142654063206,3.2825560985510114,0.7957776198368454,42332,0.3222955873711718,12,0,3
3,0.6492479818019565,0.45464449533996304,0.49405693813052776,2.904478327119783,0.4424680591695239,11362,0.31168513704151235,24,0,1
22,0.3736756859088714,0.6828957650534837,0.23486171987393648,2.005425690383823,0.3919953751662699,11755,0.7371653507810831,11,1,1
5,0.25169392399131957,0.5370996874714302,0.19063955242044386,2.000631514951658,0.4549907464072358,3586,0.8317432311019349,7,1,1
19,0.7145167860159796,0.8424407524223354,0.8739358020461143,4.042468264970669,0.4748284341468343,32033,0.01683458910693636,14,0,3
43,0.7969232997561968,0.6222613957427902,0.857776657617121,3.5773711910612764,0.9790778452761979,45856,0.17089120236838085,9,0,3
6,0.906076714354874,0.9647409635371859,0.8542860023013147,3.031642183531165,0.434368150646574,13651,0.09301150000283281,3,0,3
28,0.6052839926228397,0.7451562978451897,0.387783153551027,3.277349501341901,0.7048852019486311,24028,0.14326413207284228,4,0,2
16,0.7816486362934214,0.7922517043487877,0.7902488634547615,3.02859950554751,0.6490869303574525,25639,0.5052428086965496,15,0,2
9,0.6001531769419035,0.3878529026901353,0.5683553602917308,1.8113707708255327,0.48253871999921405,16619,0.47348016869540394,30,0,1
19,0.6920576267319748,0.6942766984259999,0.7663012597003811,4.435271571817259,0.821766064587206,32075,0.3603275726415566,3,0,3
4,0.5878733801735885,0.31949329387783826,0.4045010917683691,2.8627187306534276,0.2574961117941956,13836,0.2859875633149099,40,1,1
8,0.7133537521695452,0.45748990532417233,0.5528423944384462,3.3947345155005784,0.42435980279152474,6501,0.5328208934208943,13,0,1
1,0.08990072208364958,0.41666781025262667,0.09554466818282176,2.7150931798736897,0.36976960288149036,6854,0.8975904957535396,86,1,0
2,0.20336546410405623,0.13433752293244983,0.36037195939884475,1.1333311025516466,0.06160563256382673,6253,0.938477890148468,18,1,0
15,0.4601451300271276,0.6191689102966926,0.6445372327368523,3.4056387246322135,0.29799631257198345,15262,0.5765523456105177,20,1,1
6,0.33327279429690065,0.35725878610455264,0.3174284754994906,3.5498277143723747,0.2034628012236224,8425,0.8165596957933304,18,0,1
27,0.7655348296585545,0.96134552505441,0.9321080888370845,3.824261860525543,0.9836657937352515,40529,0.20047088123652335,4,0,3
22,0.49268618560227523,0.6348842840069628,0.4236187139396418,2.4657000590017057,0.32808348265722154,6990,0.4971389785659619,43,0,1
4,0.027729353096593096,0.2991009478969294,0.23568793961333856,2.8969456389107924,0.42875677218731084,1301,0.7653317098715623,18,1,0
8,0.6277655221643721,0.6844941119885813,0.5227761540068698,3.1514044231554044,0.6698108423264975,16588,0.22033689336719742,16,0,2
23,0.6438122490191001,0.7764502236672242,0.5909592273456293,4.109665634592944,0.6104094017529459,19818,0.4329389953693268,6,0,2
9,0.4411822989583554,0.3642545271689316,0.4317352369064259,2.1912115416485407,0.17113449711796727,12747,0.775777984294891,44,1,1
8,0.5632319276270279,0.6771292207576549,0.5399811011943897,3.030431023067984,0.34360892853960234,1695,0.2552648530371507,39,0,1
6,0.3996073329733441,0.2347773569967665,0.22760248505402225,2.8535849888186027,0.28326533128305587,4144,0.5987058484606407,15,1,0
34,0.5985565114063341,0.7185965145401858,0.7829958095521752,4.058966033769057,0.501335604126999,16067,0.24373061776749602,7,0,2
35,0.6823017051800612,0.8772700845827699,0.7699529197511062,4.66106891280968,0.8195892250757222,32535,0.41158041535442963,16,0,3
59,0.8733947078451727,0.8886386203005108,0.6645256826849355,3.332663215486284,0.5087915679553031,33519,0.26313923016910135,10,0,3
38,0.6785579631400841,0.6072969925713444,0.9551695510287672,4.5303817291115696,0.605430181620128,26132,0.002832907264783635,8,0,3
17,0.2544074166472363,0.6087662079790603,0.23761214618305762,3.2596458921407967,0.617581005373389,920,0.3726678202393978,9,0,1
23,0.6946112199576844,0.8059203275674103,0.4282823994633015,3.311624184400543,0.45740252946028415,14288,0.5203406207132778,11,0,2
7,0.34053801356448743,0.4758866422048163,0.200900372491758,2.418220725915546,0.0007934318783574757,7528,0.9589600758064268,28,0,0
31,0.7939738667698375,0.7476921926039585,0.6081620115182768,4.82847303190294,0.9088286746784632,5261,0.10555623558306809,8,0,3
38,0.5113371430295968,0.5130823495574452,0.4626531203216237,4.318125085793463,0.747896436447353,18626,0.5102407457860153,16,0,2
57,0.816673743876155,0.8928738313836249,0.7524224409465089,4.361949654476489,0.8915530629228767,13582,0.3906744203072031,3,0,3
36,0.7698253473864558,0.4045808094722688,0.4323018738809009,3.7149435078171384,0.3818042104218561,4723,0.11224985028697312,20,0,2
7,0.5434426086405794,0.4579583852304065,0.7602775317537347,4.325198691182781,0.35228143237717074,29528,0.5578742855422815,18,0,2
44,0.8198479559967105,0.8346141738643036,0.5350148528737355,4.537038729047582,0.5550589721750909,10368,0.46462869900361464,14,0,3
19,0.5947008388789528,0.42834406933997055,0.6145560462026666,3.696374999877057,0.7227755977484498,6087,0.11025562252813059,10,0,2
23,0.7233351760858547,0.7435532446771818,0.35608113903778216,4.171776816252485,0.3032627052144435,13058,0.420882108350651,4,0,2
34,0.771594692878895,0.7377534928176933,0.6995229730685555,4.650264391857408,0.8578931747553336,38428,0.4962211446873895,3,0,3
14,0.8379788495188294,0.8119360092724467,0.5601693810174979,4.174123415402302,0.5865573580045325,37775,0.3408743220450806,6,0,3
6,0.15328216986655407,0.07897074280184069,0.07380978508294349,2.749542725006672,0.11299510066794054,3776,0.6647945025910568,11,1,0
50,0.8893873192893493,0.8922196547237206,0.9650451752548693,4.0303503406674634,0.8808201494917114,7492,0.06496496226785065,3,0,3
19,0.8303326192024738,0.9229721007267044,0.5728782841223758,4.492414514963677,0.6277017420248312,47789,0.07408896411497273,16,0,3
35,0.7101725103513084,0.5903634757054383,0.5364953211357492,4.493615425357708,0.5582221709514108,8976,0.34982530309377813,6,0,2
33,0.784470640982727,0.8277774071054002,0.5362081360731707,3.9587088802757036,0.634437019368168,49558,0.26363259045762827,19,0,3
56,0.9185181985880001,0.7176178716883886,0.6629627319760374,4.884774038204466,0.5743525358838131,19743,0.10354745908828561,12,0,3
7,0.5150510146953079,0.2769860272930636,0.06737650386578564,1.9560366133190779,0.015837750963080006,1434,0.944087290057869,87,1,0
3,0.41092331760066014,0.5233363765799526,0.4767444660291238,1.5262951563460694,0.5418113712217149,16035,0.7486506444139571,26,0,1
24,0.8540494049877565,0.5023082172706896,0.5126692174198154,2.7283675604742643,0.7463056640220735,28034,0.2543903583555267,8,0,2
10,0.3490520971205437,0.4531858367725726,0.45398558379908127,2.8538804403469413,0.3050081779109245,8494,0.6941828744535891,22,1,1
17,0.6375730388642973,0.26305134799370467,0.2067772719217469,1.8971100324145174,0.5815134740748118,9962,0.4734197789371616,6,0,1
8,0.7034364159095263,0.23259640109234553,0.24791962094711686,1.8327062746160467,0.5681846465050432,8965,0.4209331833418366,38,0,1
26,0.46213041464569543,0.7600735501271261,0.7909115909214222,3.7597448003663576,0.7907237977145647,25540,0.16858359591798178,6,1,2
42,0.6764020914814193,0.820689038103736,0.5091838184702699,3.307582299336062,0.8504377041996083,47179,0.3098672857165446,5,0,3
38,0.5358930480140949,0.8408903693298486,0.7544004656986988,4.388927375764076,0.44646260170156143,25131,0.5308242896206488,4,0,2
18,0.6570334529756334,0.652544061694132,0.21194028264778095,2.740230212873911,0.1682849061814791,8041,0.2713778772340836,34,0,1
33,0.8742989803433192,0.5931073798635386,0.5361677143595137,2.631596435590478,0.35652648391725505,25869,0.6201815554325256,1,1,2
10,0.3628366167581414,0.39186117871694615,0.0639008184619791,2.3764560843553824,0.03479411010248431,8431,0.7406928283002825,75,1,0
38,0.7407468358741514,0.8532202424061317,0.5863192523502327,3.6872971702147215,0.4628897718728091,4590,0.5563177741458023,19,0,2
21,0.48796334868248165,0.3312422273582384,0.39530484415586975,3.4093194752363027,0.28646086376636837,12348,0.7829954888215732,42,0,1
19,0.5730230170632068,0.7491771478173379,0.5238656617115631,3.0187994776037077,0.7797971025138702,10245,0.34242088622145295,6,0,2
3,0.7172790362716409,0.6762256315731926,0.21000137480844402,1.8442489685422825,0.443377398345694,18103,0.44163047010021106,25,0,1
52,0.9001082864629832,0.8738286191519333,0.7576239621573629,3.4921393175959965,0.8552058340666029,31933,0.13308400625776873,19,0,3
17,0.4447745822407612,0.6182968895654755,0.27026754325797353,1.8284051553209988,0.6295035433822173,11730,0.43530628548547545,16,0,1
45,0.6560063856411126,0.8855129819421304,0.7580395102218083,4.599562190848044,0.7818943906294924,15605,0.20122331871683447,0,0,3
12,0.7446751642284968,0.4567544283866275,0.7840197012607344,4.034341436898122,0.4039218607098245,11696,0.6417268832942071,15,0,2
12,0.6968482415802216,0.8966747776914662,0.9359163894865605,4.266379252026928,0.5938067190317283,3785,0.4765100105894496,9,0,3
24,0.330856389165054,0.21670150328871723,0.5408729294076372,3.2867121497310636,0.4107110211741619,18454,0.4774520338293113,24,0,1
17,0.7745970194951952,0.8896413317092554,0.8908951649225147,4.884630779346386,0.9797460464240789,16893,0.21505143826490003,2,0,3
19,0.4277183403622657,0.6095822500481148,0.259134741426693,2.395078617981004,0.252628764868135,12271,0.29390505926080124,12,0,1
18,0.5170949459043096,0.5730410782864465,0.21054064912073137,2.4929168509097637,0.5854452850133334,16974,0.34168348559096995,4,0,1
5,0.6699508173646804,0.7312590964873638,0.47038716361175403,4.076799061889825,0.4126199511676231,12482,0.24278584387826643,13,0,2
15,0.5426101646954776,0.6992801242425343,0.22454783933571695,2.8405995307416982,0.2362259199382327,13878,0.6284529988244605,4,0,1
14,0.9535196267442514,0.7981694505615863,0.9408185663851751,3.349546885654754,0.5040880445595743,19018,0.45359991078031114,4,0,3
8,0.9436267257242772,0.6820310240597837,0.532493204741447,4.096999443302954,0.9288704678050128,33795,0.2885203322309554,16,0,3
44,0.6636370963085818,0.7828000877126713,0.7799221561544147,3.47047116960397,0.7518874553132242,18812,0.09140361832845023,11,0,3
46,0.7822956565427891,0.7589272461830392,0.7310486453828303,3.2352980569471175,0.9081512368531359,39027,0.28404625616893364,3,0,3
19,0.810042806564805,0.9728057369027736,0.9131028478969829,4.084727329959477,0.6251559426655998,45070,0.07259825644233014,16,0,3
27,0.5280551805967515,0.7138176405397416,0.7017780450521418,4.18221461787774,0.34136915174353577,14213,0.46988732233097663,16,0,2
41,0.7999100662290377,0.6426797000453744,0.94746072061392,3.861724183076067,0.7860191079470706,48496,0.20806071403554616,0,1,3
14,0.4475911974930897,0.35296626958303173,0.401566666792888,1.3665867271188432,0.04895813087142969,7545,0.40572657554942515,61,1,0
18,0.31392690895434777,0.3353668662108662,0.5213654318816596,3.652582846235577,0.3248266902311189,16266,0.3683729852302411,22,0,1
