profile,months_active,bill_payment_ratio,qr_transaction_consistency,airtime_topup_frequency,psychometric_score,network_trust_score,avg_transaction_value,transaction_volatility,days_since_last_transaction,community_fraud_flag,risk_band
platinum,25,0.9901920996009564,0.9852898847179422,0.7106267105255635,4.194558323185301,0.6667540471419483,32432,0.16659635339455162,4,0,3
silver,7,0.6471123288736588,0.37692214745660696,0.4777319194897278,2.6816146269221957,0.31364837887930874,2283,0.6289190480099204,15,0,1
silver,11,0.6318005047228961,0.5888587002557226,0.3268133459128384,2.2405762007655072,0.42296918902678204,1406,0.48350437873696306,20,0,1
gold,26,0.714482248608507,0.6679123726876489,0.543754341682176,4.1119024598620575,0.6792286759736638,13652,0.3208563836046098,8,0,2
platinum,50,0.9345947638028255,0.9076802980761576,0.7565047251296804,4.375992889941312,0.7141161353429266,20350,0.11542903595327977,4,0,3
platinum,56,0.927504438613985,0.8096189287928176,0.979476846495697,4.617351757412974,0.7550694379001577,13321,0.19025944756269575,6,0,3
platinum,24,0.8810841473512084,0.8810496176055378,0.7522580009734761,4.387078760335631,0.6442993781275832,17166,0.025450920737384225,2,0,3
silver,8,0.38933636285494994,0.3135178745759176,0.34601660651664345,2.5401975316608114,0.33815108668658816,6145,0.6056899210238027,11,0,1
gold,24,0.7328235045877329,0.6017044732833491,0.5368602793900198,3.6504183581756715,0.5153342405302705,19409,0.2516249712643522,11,0,2
platinum,57,0.9247247779968839,0.8532996786741764,0.930317166420034,4.582148229779972,0.7017287924713267,12454,0.21669258862650007,6,0,3
platinum,42,0.9701423942023599,0.9146301698514777,0.8396410026309951,4.90589110478776,0.7984665536452877,19101,0.09878272690287582,1,0,3
gold,26,0.8291051361330165,0.6483888340265789,0.6967423166418303,3.6802301199529137,0.5617971389682441,8644,0.44477367689766145,10,0,2
platinum,18,0.9854726588014939,0.9541971851070957,0.8151541455603388,4.2660192780053805,0.8308998923074452,38398,0.19509137575172042,6,0,3
gold,33,0.7890634478556086,0.7621179436015662,0.5653477781137267,3.7811660942622534,0.6438140832289788,12209,0.44680219135188715,12,0,2
silver,16,0.4601398505930795,0.558385899826429,0.5306636618535299,2.7779225474530014,0.38812804670998047,6768,0.41035814395676284,8,0,1
silver,17,0.5443008068362478,0.5885000316547488,0.28918322801083973,3.4371307813811343,0.33354473681283675,1944,0.4093996957382187,28,0,1
refused,5,0.3075471049967892,0.1883764518063031,0.10232164787102069,2.064292095364897,0.10613879564067154,1546,0.8120887946366104,66,0,0
gold,23,0.6320814655471911,0.635732415689799,0.5853789455646605,4.041267783366111,0.5788343691236107,18892,0.19594044018132117,13,0,2
silver,6,0.6053332477542664,0.5841507575117278,0.50044080038635,3.0799838465490863,0.36550461140668516,7577,0.6156452541552189,21,0,1
silver,12,0.479890264099716,0.45897318256828473,0.48042596239231494,2.7943823039574345,0.5379159067400019,2291,0.5701012048705757,28,0,1
refused,5,0.3897198915418527,0.004458630168025262,0.04903675750017249,2.25000343075788,0.0636964454552145,1806,0.850772732371943,61,1,0
gold,21,0.6670435919362283,0.6555480584701696,0.6791111481747769,3.2142237471271184,0.6899075586008374,16343,0.31925843753962363,6,0,2
silver,15,0.6005070765115081,0.3053620592508947,0.3066016873684098,2.6743798986676675,0.36455343967702475,7778,0.5255960444617221,24,0,1
platinum,46,0.854570822910039,0.8962123767688173,0.8596734966478897,4.520768141834212,0.9509047051304718,15185,0.12846361605169193,6,0,3
gold,33,0.8471052484908702,0.579785167999012,0.6479162354443485,3.122798615440876,0.4969587640247224,12226,0.35391773880052746,9,0,2
silver,14,0.6366553119251723,0.37033465464241183,0.42207538208613676,2.6607826159762196,0.4754849180938831,3985,0.5757841059749286,18,0,1
gold,35,0.6411013822697197,0.7873182765614043,0.5407069747773793,3.9757704053780705,0.5659387692983806,18017,0.18596640944515364,11,0,2
gold,22,0.6427341006052121,0.7379562864891703,0.6819190782221889,3.152162158952112,0.5214374529761996,6359,0.3373118093770831,8,0,2
refused,1,0.15762380793434289,0.22185535611822768,0.08638096641112043,2.1875768223452923,0.09029595277853504,861,0.653863570649674,15,0,0
gold,25,0.6766082056758429,0.5763503443491156,0.6222683312495452,3.5837793188789075,0.7425261509123045,11604,0.4027370958355241,10,0,2
silver,12,0.4828550592425632,0.32191553304319814,0.4364153824221487,3.403806937946687,0.3990118389090288,6677,0.5294531203757432,26,0,1
gold,31,0.6121737120999824,0.565486629644747,0.6639354005560918,3.46033084842619,0.5639772872886044,12953,0.32899736759912707,6,0,2
platinum,35,0.8533277113045452,0.8527367605269234,0.9206050895997258,4.790337735860148,0.7256243179970928,23527,0.043805443026456836,1,0,3
silver,11,0.4920708495723939,0.3197786668072447,0.26381354801346957,3.4767010596389243,0.34233782666437745,7778,0.38319065359543547,19,0,1
silver,11,0.5506861130204823,0.40594133798435295,0.4693641459988844,2.1721939504972463,0.48488732979018406,6990,0.40440830225476004,17,1,1
silver,10,0.5096737421425342,0.33989957612239174,0.35429970122765997,3.0378215692756245,0.4653938602061155,4307,0.4972387829643249,14,0,1
platinum,32,0.9951370827280371,0.8685048514357088,0.75212604259227,4.597046916895692,0.6199368111131766,49832,0.19349784453819063,5,0,3
platinum,39,0.9474660523964145,0.9154972541812252,0.9593478640922045,4.917752489171377,0.6839367979425638,20651,0.20554497170410582,3,0,3
platinum,39,0.8856259706938705,0.8962175896775172,0.7448741928002697,4.574587382317767,0.9912247271894115,40403,0.01097498566075128,0,0,3
gold,23,0.7256068217915941,0.7836359701788789,0.697624815190927,3.774180099961084,0.6466307935321984,10845,0.3178425778369039,13,0,2
gold,34,0.6032243674473814,0.5980040211850093,0.6420703001424664,3.6598523053874525,0.5579474701909699,16036,0.41232436625894353,10,0,2
silver,17,0.4467335870554562,0.4479730487800342,0.33018852462295134,2.961375161966113,0.27085646207595865,3627,0.4017841585708897,13,0,1
platinum,18,0.8946452761763967,0.8154642130977575,0.9456356930071281,4.4424099364806695,0.7484828375559993,23467,0.24354861095408928,1,0,3
silver,10,0.42954686891159444,0.4383425333642099,0.25725341312625105,3.3198581499616884,0.41283205064794126,1978,0.6329796456411437,21,0,1
silver,7,0.4389862585501755,0.4467870472511287,0.425126256634921,2.5333152593851183,0.28012034301268035,7710,0.4418105475579371,12,0,1
refused,0,0.14154829737929453,0.03214165774930614,0.1613197712349603,1.011476868491827,0.2948515644058315,1774,0.7165229785097951,39,1,0
refused,4,0.16145421050100184,0.18997908280975812,0.01169742141149852,2.4584403761834994,0.2667983346058321,237,0.6307066948579922,30,1,0
silver,9,0.5298285176331256,0.41843625275121415,0.35121784937462996,2.6045532334020276,0.46905857984846655,4824,0.4240321812104796,22,0,1
silver,11,0.582920996606631,0.5602671862336615,0.40250415247220295,2.3967082363054955,0.4463896077751286,2203,0.43236394283591234,16,0,1
platinum,19,0.9236123168888176,0.9177108457946491,0.7890607823680842,4.57717278328755,0.6159063859954278,19227,0.03292875714477339,6,0,3
silver,8,0.44991177060901827,0.5265241986365039,0.3297398265786018,3.3697769061366256,0.47499712964251106,2200,0.37757372485137,21,0,1
refused,0,0.08411311707948604,0.002511053422658843,0.21645421930362435,1.4334067758575755,0.22038661212966992,1471,0.9075871372413495,20,1,0
gold,28,0.6505734872895509,0.6882037189295873,0.6266357349791545,3.789539893445511,0.5949042338531851,16179,0.2672258953701012,6,0,2
gold,19,0.7279268617786752,0.7931153475069757,0.5056243012555848,3.856749537437726,0.47904561929616557,13399,0.2112715861709593,3,0,2
silver,6,0.3689284043549647,0.55401659711902,0.2642195733793492,2.6629461634201537,0.5020025496771997,2986,0.6695135931071818,26,0,1
silver,7,0.44222975976435114,0.41818327940717537,0.5250624486771458,3.373835952105055,0.5167679780990265,5355,0.5992871121454049,27,0,1
refused,1,0.1815263654897482,0.15773349221235594,0.12041024571514772,1.075625508445254,0.17946056873815766,1793,0.8920043955098311,45,1,0
gold,22,0.6141701080414588,0.7121867784737546,0.6052188026503084,4.1325196586544175,0.5449406352184496,17671,0.43349011909202284,2,0,2
platinum,40,0.9731292209730029,0.9768397956263006,0.7985143683655243,4.433800512254772,0.9629520658851388,48814,0.03931830204492884,6,0,3
platinum,58,0.885789528968551,0.82044253284504,0.9028156771560263,4.772622727449383,0.6053610505728663,44888,0.07332715269514117,3,0,3
platinum,59,0.9830020580947072,0.9063714959376348,0.960448241215464,4.815748643504281,0.7493850384576694,39808,0.16433837054253214,2,0,3
silver,13,0.43488427041119937,0.34041613352719907,0.4787605336162061,3.058151277641827,0.4428652044973759,1398,0.6232512984972828,21,0,1
gold,24,0.6175270349103142,0.7647779394117291,0.5609806248770127,3.990641809824499,0.4890953964273873,8219,0.15411995642477347,8,1,2
refused,3,0.2971512302873403,0.05824706493285838,0.288821073419177,1.0767696035023142,0.13019380535614944,135,0.859021911061369,31,0,0
platinum,23,0.9483583953071113,0.9079721274225674,0.7027217213958175,4.535358101842661,0.9130327759405352,38939,0.10341066872965882,3,0,3
gold,30,0.6560796397133816,0.7855145548721489,0.5521698491924177,3.4528181726763743,0.6009400664244959,7022,0.2369642038601579,9,0,2
platinum,36,0.9304885968980998,0.8385198055571261,0.8754012101327766,4.25541348468522,0.6273363742129041,11098,0.1773302071181524,2,0,3
gold,17,0.7913408409645102,0.7386423403014342,0.5136074628183339,3.298772278993638,0.7373299974528668,9927,0.318976753147705,7,0,2
gold,29,0.7470880552457884,0.7177532451332275,0.6544304055231676,3.128185191556789,0.7143892636842275,14404,0.4099282208696269,5,0,2
platinum,40,0.9153509348016836,0.9655881774354984,0.784417288173258,4.670096034610942,0.9497049882440951,47383,0.17563512538370174,0,0,3
gold,15,0.7005068042220601,0.5852997658842962,0.5098617974219649,3.9569046647299975,0.518601225415381,18285,0.2140701901008577,4,0,2
gold,24,0.6113962894871672,0.5794931209070154,0.6831628696381488,3.2612397586286788,0.5029235731283659,6159,0.2984262721307111,11,0,2
platinum,19,0.9068158938926933,0.8105367671954458,0.938653111508921,4.636070763729825,0.6100567833109091,45596,0.23677266677712977,5,0,3
platinum,25,0.9477227157786682,0.8987962974261725,0.9269907411354804,4.8095299757684415,0.8262199859685762,40373,0.12896547567808203,4,0,3
refused,2,0.18962568676220487,0.2496074940650692,0.048735158353399456,2.434917781245788,0.20876090406727965,232,0.6301732278413982,26,1,0
platinum,41,0.8583806732016025,0.984592046359697,0.9893561416810626,4.754837819940848,0.8497701785886912,12011,0.24069208756330152,0,0,3
platinum,30,0.8631831436810216,0.8594005752909765,0.9257283287846718,4.6852980161158735,0.8705705449353569,10159,0.05874335124898819,5,0,3
gold,23,0.7821640710591506,0.6714085746033351,0.6463745474573002,3.224288755740142,0.5406830101489346,19680,0.3041111596867667,11,0,2
platinum,24,0.9130803667997612,0.8707742753122499,0.8965028016496326,4.371408567650141,0.8958685202907055,31083,0.22352357563331268,2,0,3
platinum,20,0.9869748628386464,0.8264552422250662,0.7996943876065327,4.848015885249401,0.6372121945840109,10557,0.0892802898251257,1,0,3
refused,2,0.05475154665490276,0.10007115155177454,0.1760257859238361,1.1600235962226026,0.2710331089622783,966,0.697119305811069,83,1,0
silver,11,0.5065625331120731,0.3268841171985968,0.44387575529715717,2.0898899723456825,0.2524602128282937,7377,0.5918221995249182,14,0,1
gold,19,0.6808826031213728,0.6533791325724898,0.6754255123797003,3.7808692612005603,0.67989122133567,9016,0.24014662758979166,9,0,2
silver,9,0.6411800203572375,0.4168160564003076,0.4061581338427491,2.1127378480071273,0.42597682016634686,3678,0.6839538044917122,19,0,1
silver,8,0.4538525231918387,0.5738516574581924,0.42816154173491716,2.0020519765453053,0.3276254935605458,2627,0.6118385844059774,20,1,1
silver,10,0.4308531863654892,0.43480291575054647,0.2663098535320551,2.484002206264579,0.4196896578378786,3953,0.6320173413900524,18,0,1
gold,19,0.7689557312760184,0.6051627649054372,0.5938813683978516,3.1049001694453007,0.6733326503512661,11282,0.28342676946060374,6,0,2
platinum,42,0.9724578602819594,0.8988547700276543,0.8764175134270238,4.323500394911473,0.6977359763145865,49410,0.10915354744219152,0,0,3
gold,27,0.6843635697410573,0.6860643342538127,0.6142398367925828,3.851155352568922,0.7051740591919798,9102,0.27901660355738234,5,0,2
silver,16,0.6149358220024326,0.5072004046316166,0.540447449868255,3.1588021941899473,0.5461941946631983,1558,0.6017187961797791,8,0,1
gold,28,0.8198325539196185,0.6024225693575502,0.5665458953020758,3.179891103896568,0.525960349010993,9183,0.35090519173898177,4,0,2
refused,5,0.19959240207750462,0.10680932571586572,0.1176786437303082,1.9711631827243046,0.2347988780688324,1395,0.9558362565467459,49,0,0
gold,14,0.7506123604916469,0.6130786840337883,0.5515263997527058,3.6073678232335733,0.47222247216313434,7732,0.42887492837927077,12,0,2
silver,17,0.5375058362504312,0.5693650133293445,0.292766877140482,2.9236644720464784,0.3581235419053834,4729,0.4322319969916874,18,1,1
gold,23,0.6838429015543656,0.7394441400937896,0.6857526842410985,4.176913409266622,0.7313113846138103,17109,0.43683985690271077,7,0,2
silver,16,0.3823567328460543,0.3925699492766751,0.43381661558252715,2.9667722366521945,0.4245341832777164,4544,0.6142261065752834,6,0,1
platinum,43,0.9244056181440109,0.9196885402410454,0.8296722351677537,4.63796079331597,0.7846931254449528,41705,0.0024809552819589076,1,0,3
silver,12,0.3576341429885117,0.43764208628071066,0.3544211112583421,3.4548370128226447,0.2627573900557278,2274,0.47789214581554484,17,0,1
platinum,52,0.9515154856636455,0.8372641758988242,0.9562629323384697,4.6801319311034515,0.8478797760797663,28019,0.0995013232386257,2,0,3
gold,22,0.6086681760565166,0.6547424434448812,0.637553841273147,4.171787593377465,0.6821985261882026,15630,0.2945410327616824,6,0,2
platinum,37,0.9732685955266673,0.904260133482714,0.7757583346226258,4.035570867035548,0.7651044517064104,21590,0.1823361985219991,6,0,3
silver,13,0.4160731632208582,0.4387689924941398,0.2533141435638333,2.2695396419769547,0.3792761693052993,1411,0.4685238931402639,20,0,1
platinum,32,0.9876093419628298,0.9912831395118851,0.7951587150296195,4.105930712558493,0.7627887638537055,43996,0.20000087044092035,3,0,3
silver,17,0.5762693970048647,0.5095441403444662,0.5359229768074064,2.841579259285819,0.5071601002973603,4598,0.6085284277058497,24,0,1
silver,9,0.5891465317447495,0.4948531480505771,0.3218784648896174,2.874650426946199,0.5365084786797779,7963,0.676165939547211,14,0,1
gold,26,0.8182148553914161,0.5639352133968605,0.6050636528901443,3.467321616093208,0.522213775699052,16590,0.22226341911164482,8,0,2
silver,12,0.3510732633800094,0.3481122705500016,0.28277846697725717,2.4339236366629446,0.47283299233236853,4143,0.6204815725016092,18,0,1
platinum,39,0.9952977915961202,0.9174136448273135,0.7962228221314382,4.821806443901087,0.8900622910204459,18767,0.04895827103356751,1,0,3
platinum,43,0.8692750529850866,0.9413960922486918,0.94598407522243,4.255644997809272,0.9964505727285214,21381,0.2225537506590436,1,0,3
platinum,32,0.8855027790523118,0.9114610737780096,0.7053585677434958,4.787901988292265,0.7615911505306193,14652,0.22253528434900366,3,0,3
platinum,23,0.9353622203748622,0.8364214277643167,0.7987052313443986,4.177766387851248,0.7941435932639549,29595,0.248313753855741,0,0,3
platinum,57,0.8558444698465351,0.8914000438563356,0.8679532936926488,4.235235584801985,0.8345916368754828,32785,0.08433638669227317,0,0,3
gold,14,0.7008026582959557,0.7323274501193016,0.6440913482925512,3.987188962176513,0.47182087853315896,15778,0.40212009944680216,5,0,2
platinum,31,0.9135206413462178,0.8847193724840966,0.9841893664769015,4.442716966779527,0.9637560768033585,48392,0.13032401191353474,2,0,3
refused,5,0.005143013646789996,0.1865990922637261,0.1445724814409476,2.3776202636455075,0.09436713480768835,1802,0.742630199713149,71,0,0
silver,9,0.45614084919319264,0.38901523547371225,0.2858201926228941,2.4766407602374314,0.41788450172952285,1888,0.5506280351446853,8,0,1
platinum,19,0.911681008130828,0.9752888151750587,0.8838832524596818,4.936449173883661,0.7790411761280868,49420,0.19290672774465192,5,0,3
platinum,56,0.9107803130172125,0.875545189488034,0.7676620427331206,4.5097242467516985,0.9447947633617089,32052,0.16990508318377695,2,0,3
gold,17,0.7135459156841765,0.6408138379189526,0.5699228797615444,3.989420483759915,0.49518328592055577,17299,0.35374750372306707,6,1,2
gold,19,0.6856827313569768,0.7889123668166224,0.5213423638204708,4.103751086135324,0.6935903227172405,11000,0.36688302731683414,12,0,2
platinum,49,0.9557626546444989,0.8853577810673499,0.7003695505499278,4.227357300096099,0.7714522187881903,36417,0.03356871272556888,6,0,3
platinum,18,0.8857354228605969,0.8046045209575275,0.8783187577685636,4.595750728188957,0.6145150490454009,46027,0.08702389829207202,3,0,3
refused,2,0.21899537325978852,0.24718109648206024,0.01666308701177117,1.91554265398286,0.16344476623559118,1330,0.6896762795357596,28,0,0
silver,16,0.642163330113092,0.4243343805106438,0.3603708775858827,2.7769474266820833,0.40220964161944894,7653,0.46033351994035737,20,0,1
gold,17,0.8335760285418725,0.7914097438167002,0.6419342687009049,3.0168174210312686,0.4548373939116645,18787,0.41000740451981854,12,0,2
silver,12,0.6141645027016871,0.5597526866248745,0.535343869421624,2.5621263742641407,0.2879975397754785,6129,0.44501123205734683,8,0,1
gold,14,0.8456303180640097,0.5632066715911805,0.5195220076217983,3.920218677381328,0.5334430921346732,17255,0.2805692154028272,6,0,2
platinum,25,0.907630274706883,0.9138887035527001,0.7217248816439024,4.479354440137852,0.7562913462454453,20582,0.15558581615431152,1,0,3
platinum,58,0.8636503136576995,0.9220809334015916,0.8805566150986025,4.810685927986266,0.8957178940659092,18016,0.08289117476679844,1,0,3
gold,19,0.6536739718658389,0.6152906081277151,0.5664345044123464,3.8624391191673553,0.5861876499143579,18742,0.27454907598123124,4,0,2
silver,16,0.4252959456569544,0.586749248904897,0.38758146390170256,2.0746853797815636,0.33524075926161956,2814,0.5459874515010451,27,0,1
gold,24,0.6313874474746193,0.5808118645331379,0.5250502462192416,3.582320090811146,0.6993737415269827,11452,0.25843959854955467,4,0,2
silver,9,0.394223835090195,0.40041680607439556,0.4207130949986999,3.1385780151006624,0.42564535275129367,5300,0.6654161926841106,21,0,1
platinum,58,0.9403661388851678,0.9215788787588517,0.9318468340050413,4.3784764234858695,0.6345698443050186,26390,0.1210192674275504,0,0,3
refused,3,0.3577130874734713,0.0012622526372615239,0.145862119468989,2.484918415113585,0.09321126561537513,1765,0.8096946626252641,64,1,0
gold,22,0.6583332056623317,0.5967810676026255,0.5587833521009867,3.2521413311282577,0.5117661932299798,7338,0.3789922845636632,8,0,2
silver,15,0.5057680232568583,0.35037095898062665,0.2557955210603021,2.146554816651612,0.32956824861358636,3178,0.3692337088540193,9,0,1
platinum,29,0.8670196903026172,0.9207443063460278,0.7093906941242548,4.580475006716675,0.9528542457128241,37840,0.23568107977352806,4,0,3
gold,18,0.7642576245585269,0.698445157985863,0.6076726204202045,3.5377025847396917,0.5611474311178543,15437,0.18305163607608993,9,0,2
platinum,41,0.9370816018515865,0.8512031063707325,0.7224083253273562,4.603219410213372,0.7595344118814917,45426,0.03005180728014406,2,0,3
refused,0,0.027794729901061202,0.043462914190331776,0.06981246011666145,1.9124730490348218,0.25843348036973646,997,0.8841679204962656,66,0,0
silver,16,0.6398168398295597,0.5799407605218656,0.5295477169184859,2.8556868729317912,0.4571615674346697,2629,0.566722773760438,16,0,1
gold,24,0.7037064138803379,0.6229777933744518,0.6625701943073515,3.2882940221571646,0.6531281354350933,9503,0.27464801900877434,8,0,2
refused,3,0.16241756363964965,0.2236072147491702,0.2644668783204003,1.4325121416920288,0.2893545717853269,1072,0.6504210435809628,66,1,0
silver,10,0.43692128015866677,0.4786437019997019,0.37879635008131163,3.0405257224568074,0.3517230545160659,1753,0.3931394669828086,5,1,1
silver,17,0.46862150315891227,0.4634359962090615,0.5173787946746196,3.3082202897883124,0.2975667904874986,6614,0.5126194748039905,9,0,1
gold,32,0.8413256809076,0.5694641299021924,0.6008265683836876,3.310268716368295,0.5192937931584191,15415,0.29484302799851114,3,0,2
gold,23,0.7609891448619034,0.7001457992467841,0.6074551347336076,3.6182306713658567,0.4986550117223632,8082,0.4279643342252927,2,0,2
platinum,34,0.8631802166863985,0.8982372681737253,0.8430086425123478,4.678378822855142,0.927282667499299,47291,0.0714395811481765,2,0,3
platinum,47,0.9687726759204449,0.8808763003098049,0.8818566140683515,4.198856277775296,0.8876309789415422,40386,0.1896940634393313,5,0,3
silver,14,0.5472704917353838,0.35256070887721197,0.4568421698220292,2.9512851153817863,0.3182831735925318,3894,0.5644991708871774,6,0,1
platinum,46,0.9305895125071105,0.9196572116536309,0.8796141940300323,4.226964694365364,0.6931052588405155,36943,0.009392772599726845,2,0,3
silver,16,0.599479488932323,0.4379553242701296,0.3131617440513529,3.446764333987482,0.5354391039237459,6951,0.5226550756836357,7,0,1
platinum,20,0.9094977402931378,0.8622946342265515,0.8414597380307538,4.9741646286280154,0.6088140641190016,27438,0.15898867679093212,5,0,3
silver,15,0.4991421391256604,0.3210711917608443,0.538440237715303,2.283387600258687,0.5430794250391946,3284,0.4615981331278038,24,0,1
gold,22,0.8239224860666541,0.7989336130128308,0.5631266430734304,4.18695038293048,0.7297511859292147,7666,0.4189512752876985,8,0,2
platinum,52,0.9589595548975343,0.9898613594115531,0.8897621599678918,4.614081311184736,0.6425374905023098,12384,0.2137575504049838,0,0,3
silver,13,0.4541141077861331,0.4700837572438964,0.3778694374794293,3.179423460935338,0.5028084832668285,5429,0.497701837796003,5,0,1
refused,2,0.11158617487932038,0.3490781635423963,0.175347462675668,1.1648229546028015,0.1378324535620954,1733,0.6159710635220684,29,1,0
platinum,22,0.9239538486657708,0.8664292825309878,0.947776229739969,4.456858644880368,0.7383681790006777,46129,0.016423714738591444,3,0,3
platinum,24,0.9525945654097212,0.9461098273618603,0.9790271051529216,4.515175170333731,0.9205467663278076,15889,0.0738253693929582,1,0,3
silver,17,0.379768668824803,0.5025139866869759,0.4774220504262398,3.0181725413552702,0.32341055354489756,1535,0.5153611150988816,19,0,1
silver,15,0.43521813862391456,0.46180446145226395,0.40028160752496833,2.3189371240452608,0.45112086730490925,6831,0.4885793835348909,5,0,1
gold,30,0.7487118448754774,0.6918477360390184,0.6530632599050772,3.590840458441499,0.5652057221894875,17612,0.20238327509467857,10,0,2
gold,16,0.6735168655441944,0.6708080189688588,0.6600275165504151,3.1857432418153344,0.4715720151949337,5671,0.4166527535215596,5,0,2
refused,0,0.2847163359593802,0.3192209642373526,0.014525791743174487,1.383598490160324,0.21112605244845267,1180,0.8056682186830407,21,1,0
silver,12,0.43377958341229694,0.4614583115053209,0.34717159496896055,2.0434708853749646,0.47561781053511054,5116,0.47651741693299643,7,0,1
platinum,56,0.8859681038736105,0.9981858952914782,0.8430030484991105,4.380074508937206,0.6007519534099642,22743,0.0010908174125772718,5,0,3
silver,11,0.48660924036845016,0.3558102184113836,0.26115422048237946,2.068196940807389,0.4767782034991712,7716,0.36622364430199783,28,0,1
silver,11,0.46098323961634036,0.3311190493627482,0.3910704878827844,2.177595262141481,0.4293654809087797,7969,0.4322252175602001,7,0,1
silver,7,0.5905242250537283,0.48004214496402803,0.3911775447405351,3.2971504881382963,0.5167714412580477,2616,0.40942192891534274,23,1,1
silver,6,0.5610524432265023,0.5672570893582916,0.3041788623714171,2.4502882764584966,0.41959080743813515,4695,0.5673966923969159,21,0,1
platinum,24,0.9301491210295845,0.9542493337039476,0.7196878433722038,4.366956079204801,0.7102449354715782,44591,0.00033840642886703853,2,0,3
silver,10,0.3760243303411922,0.32206514369288375,0.44930618579781606,2.7017941060411736,0.5077517084709802,6945,0.6210394879560395,24,0,1
gold,16,0.7028259930165578,0.6362542099811416,0.5384515836936183,3.0624285060353365,0.594667569101198,17410,0.2746317048778983,10,0,2
refused,1,0.3569440901100568,0.10055493001286768,0.020250368661716256,2.4463334171309175,0.09307105554980113,103,0.7469175790460673,41,0,0
gold,28,0.646319212583385,0.5591152627064047,0.5530341482366711,3.724551308743342,0.6179671595537356,19674,0.3946996622443901,13,0,2
gold,22,0.7502280014147715,0.7423606448553892,0.5212427655176912,3.927408100111804,0.53756015311092,12396,0.3325749463919725,10,0,2
refused,0,0.062204945631614716,0.04242114708009243,0.2921520794925644,1.9549818390186817,0.2624287571344383,176,0.9916117437700557,63,1,0
silver,10,0.48583043885342025,0.42680608065244807,0.4281392378246277,3.4830133147186912,0.37962511385562037,5128,0.6141388823038494,13,0,1
silver,14,0.4491142802988913,0.4136548835766567,0.283286878310301,2.91807443217223,0.33298668312811036,2310,0.37963443499635124,15,0,1
silver,10,0.5657100016369663,0.5970796919186785,0.49683440945985047,2.3688469002897214,0.3640022092722256,5738,0.36415359092443145,21,0,1
gold,24,0.7006015648248279,0.6335481785432775,0.6247010622494674,3.38401933570487,0.49333094524652327,11310,0.19367025294997073,6,0,2
refused,5,0.1874040199679298,0.058475779723199374,0.1807534012659466,1.0367450976274282,0.050964476181344365,365,0.8341806787429755,69,0,0
silver,10,0.5656977426194183,0.3429182046614123,0.5177802369182622,2.7069566026347625,0.2547149749057863,6495,0.6224910374979411,10,0,1
silver,10,0.6083700235660212,0.5553773546098821,0.4620618536630316,3.1059729107196454,0.5246502628736247,7710,0.6526765776999633,8,0,1
platinum,50,0.9961372312801615,0.8829009168407256,0.9728573532843455,4.9616657359548135,0.9311473501288692,15906,0.24783197539105514,6,0,3
gold,26,0.6203074087016681,0.7310072971932303,0.6353744551655153,3.647594146683783,0.603457692242848,14156,0.35075509565974294,8,0,2
silver,9,0.545075215893857,0.5975680449427935,0.3176739832483285,2.899556204766117,0.34702820659666456,3793,0.4294942279571529,8,0,1
gold,34,0.6442242377059959,0.6455308736149934,0.6951203838313305,3.4200082421678144,0.5096789339385115,6410,0.3632963824391049,4,0,2
platinum,27,0.9022504906679796,0.9432358149465905,0.817645363433559,4.632015486020419,0.7740721597021427,19428,0.24087481022189708,4,0,3
gold,28,0.606422411217352,0.5867908127737363,0.5710567948473845,3.4202238291983535,0.6501110571376062,11806,0.23474961798628935,7,0,2
silver,15,0.55359483115486,0.34353322064448155,0.42709360314722855,3.0565791177760646,0.5048212764901621,3047,0.4429374619648167,18,0,1
platinum,58,0.9817331001218789,0.8994929787959781,0.9882341654460931,4.963822275482351,0.9038329640458527,22982,0.12648947693373291,4,0,3
platinum,45,0.9100334339308037,0.8994023897642498,0.839379578990743,4.5665753621714185,0.9175958865472025,10785,0.04143744495503898,1,0,3
gold,21,0.718772468216692,0.5748949283850073,0.6632113514228647,4.111431583697552,0.4638207509026403,15827,0.4457767976910053,6,0,2
platinum,50,0.9604370775547733,0.9661285035501249,0.7044001171138791,4.657560312778023,0.8363469765084166,41897,0.20820759419706777,4,0,3
silver,10,0.6385932964202378,0.4973651806009594,0.5042722089370788,2.159767455547702,0.3656861792158276,5604,0.530168580926405,9,0,1
silver,12,0.5441503316152957,0.43363760651128014,0.4430663400869258,3.2332088136501547,0.4234922888411741,1711,0.3726329403476997,17,0,1
refused,2,0.09070329877776469,0.11401594887476413,0.043869675638462564,1.3892320348568228,0.13984264066809454,556,0.7368905781219466,71,1,0
silver,17,0.5901232587481035,0.5885981729600468,0.4225259084155346,3.006668747561654,0.30011204908600553,4811,0.5813594703820284,18,0,1
silver,8,0.5975644837255529,0.5718292348931349,0.3232690351028753,3.385740809546979,0.45740495928284874,1717,0.4452866377296649,23,1,1
silver,7,0.39107564719869886,0.4800043432441906,0.52019696523052,3.185366713851721,0.4179275478787872,5408,0.6441265268848615,20,1,1
platinum,28,0.8571574191537473,0.9599074261839031,0.7015246419454078,4.53226021333904,0.8893619062449145,23654,0.02634123056271412,1,0,3
gold,27,0.7847166692832581,0.7490609023640968,0.6858806967698308,3.2307789273412206,0.706319853997704,9537,0.2466781181458454,6,0,2
gold,33,0.8058183031700075,0.7188966933918597,0.5427085708980682,3.060387519521597,0.7225230321805709,18844,0.36845500715654467,13,0,2
